journal_issn,journal_title,snip_latest
1567-567X,Journal of Pharmacokinetics and Pharmacodynamics,0.999767301826871
1567-7818,Natural Computing,1.2319029763186
1568-4946,Applied Soft Computing Journal,2.39617599320632
1568-9883,Harmful Algae,1.52741669414524
1569-190X,Simulation Modelling Practice and Theory,1.55413594804286
1569-8025,Journal of Computational Electronics,0.991310386352251
1569-8432,International Journal of Applied Earth Observation and Geoinformation,2.02458198931076
1570-0755,Quantum Information Processing,0.805192324169256
1570-0844,Semantic Web,2.92897887493321
1570-2820,Journal of Numerical Mathematics,2.72408776812941
1570-7873,Journal of Grid Computing,1.5907468729014
1570-8268,Web Semantics,2.47008703522665
1570-8667,Journal of Discrete Algorithms,0.895926499472326
1570-8705,Ad Hoc Networks,1.55723926358476
1571-0645,Physics of Life Reviews,3.46355158266919
1571-0653,Electronic Notes in Discrete Mathematics,0.711554899682152
1571-0661,Electronic Notes in Theoretical Computer Science,0.885465593506906
1572-0373,Interaction Studies,0.660838775660413
1572-2740,Foundations and Trends in Computer Graphics and Vision,4.07423006569401
1572-5286,Discrete Optimization,1.22449119827964
1572-9176,Georgian Mathematical Journal,0.852458798388113
1573-3882,Metabolomics,1.16007772250076
1573-4056,Current Medical Imaging,0.402739586913415
1573-4277,Optical Switching and Networking,1.14699868610727
1574-0137,Computer Science Review,4.79037396655754
1574-017X,Mobile Information Systems,0.84164504388384
1574-020X,Language Resources and Evaluation,1.89541452227764
1574-1192,Pervasive and Mobile Computing,1.22281115244731
1574-8936,Current Bioinformatics,0.639345199998301
1574-9541,Ecological Informatics,1.43569927987418
1582-7445,Advances in Electrical and Computer Engineering,0.544940758361811
1598-0316,Journal of Information Display,1.20636544043874
1598-6446,"International Journal of Control, Automation and Systems",1.07497525493983
1607-3606,Quaestiones Mathematicae,1.045761748316
1607-9264,Journal of Internet Technology,0.442778759832944
1609-4840,Computational Methods in Applied Mathematics,0.961554600365078
1610-2940,Journal of Molecular Modeling,0.62478444188684
1611-2776,IT - Information Technology,0.482921740894955
1612-2011,Laser Physics Letters,0.670325784732842
1612-4782,Cognitive Processing,1.00327294071214
1613-7027,Corpus Linguistics and Linguistic Theory,2.47480283183631
1614-5046,Innovations in Systems and Software Engineering,0.9176291799553
1615-147X,Structural and Multidisciplinary Optimization,1.68065944793922
1615-3375,Foundations of Computational Mathematics,2.48655817411131
1615-5262,International Journal of Information Security,1.29592281831263
1615-5289,Universal Access in the Information Society,2.01467559513235
1615-9853,Proteomics,0.831073950950485
1616-301X,Advanced Functional Materials,2.46043683010687
1617-4909,Personal and Ubiquitous Computing,1.13566698700512
1617-7959,Biomechanics and Modeling in Mechanobiology,1.33403181402384
1617-9447,Computational Methods and Function Theory,1.41147632699586
1617-9625,Tobacco Induced Diseases,1.36963690399622
1617-9846,Information Systems and e-Business Management,1.21060676505044
1619-1366,Software and Systems Modeling,1.74362178263795
1619-4500,4OR,1.49912607608269
1619-697X,Computational Management Science,0.741689748820326
1631-0705,Comptes Rendus Physique,0.140900716060814
1631-0721,Comptes Rendus - Mecanique,0.84708813220159
1631-073X,Comptes Rendus Mathematique,0.882788588337552
1633-1311,Ingenierie des Systemes d'Information,0.579109437218667
1641-876X,International Journal of Applied Mathematics and Computer Science,0.98108201432964
1644-9665,Archives of Civil and Mechanical Engineering,1.72162549983859
1646-9895,RISTI - Revista Iberica de Sistemas e Tecnologias de Informacao,0.257258191580697
1647-0818,Linguamatica,0.405705965181772
1648-7788,Aviation,0.87682129760104
1658-0311,Scientific Journal of King Faisal University,0.174501223937699
1660-1769,Journal of Object Technology,0.667889098687666
1661-7738,Journal of Fixed Point Theory and Applications,1.49551609737751
1661-8270,Mathematics in Computer Science,0.737625758432951
1661-8297,Logica Universalis,0.837897628800457
1662-5099,Frontiers in Molecular Neuroscience,1.32713942925484
1662-5110,Frontiers in Neural Circuits,1.11857594458141
1662-5129,Frontiers in Neuroanatomy,1.188625751127
1662-5137,Frontiers in Systems Neuroscience,1.01629397563821
1662-5153,Frontiers in Behavioral Neuroscience,1.16588639121691
1662-5161,Frontiers in Human Neuroscience,1.24945070233685
1662-5188,Frontiers in Computational Neuroscience,1.11392086659271
1662-5196,Frontiers in Neuroinformatics,1.56340877465836
1662-5218,Frontiers in Neurorobotics,1.3643266341948
1663-487X,Quantum Topology,1.02707940355769
1664-042X,Frontiers in Physiology,1.42203882970467
1664-1078,Frontiers in Psychology,1.60463805520151
1664-2295,Frontiers in Neurology,1.28021633495189
1664-2368,Analysis and Mathematical Physics,1.22393492023753
1664-302X,Frontiers in Microbiology,1.49731991200763
1664-462X,Frontiers in Plant Science,1.82721824813144
1671-9433,Journal of Marine Science and Application,1.00597101724762
1672-6529,Journal of Bionic Engineering,1.05975152857769
1673-3452,Frontiers of Mathematics in China,0.612774244608428
1673-5447,China Communications,1.14873253105536
1673-565X,Journal of Zhejiang University: Science A,0.949356708068122
1674-0068,Chinese Journal of Chemical Physics,0.3224693164166
1674-1056,Chinese Physics B,0.529171709451611
1674-4527,Research in Astronomy and Astrophysics,0.5703817727209
1674-7283,Science China Mathematics,1.06444524750895
1674-7321,Science China Technological Sciences,1.25648096334228
1674-733X,Science China Information Sciences,1.49442307719077
1674-7348,"Science China: Physics, Mechanics and Astronomy",1.21714763903547
1676-3939,Musica Hodie,0.371401809888252
1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,0.88805995927825
1683-1470,Data Science Journal,0.889420366010255
1684-4769,International Journal of Computer Science in Sport,0.813133707272266
1686-4360,Computer-Aided Design and Applications,0.485378481480829
1687-4188,International Journal of Biomedical Imaging,1.59440114594136
1687-4714,"Eurasip Journal on Audio, Speech, and Music Processing",0.951881477352848
1687-5176,Eurasip Journal on Image and Video Processing,1.47758414263228
1687-5265,Computational Intelligence and Neuroscience,1.55880450453389
1687-5869,International Journal of Antennas and Propagation,0.723585658702733
1687-5966,International Journal of Aerospace Engineering,0.850843342299842
1687-6415,International Journal of Telemedicine and Applications,0.678257169923448
1687-7047,International Journal of Computer Games Technology,2.59440427029137
1687-725X,Journal of Sensors,0.869638436094729
1687-7357,Advances in High Energy Physics,0.622710808619263
1687-8086,Advances in Civil Engineering,0.796961655994072
1687-9120,Advances in Mathematical Physics,0.560043321758558
1687-9147,Advances in Operations Research,1.33375213141847
1687-9384,International Journal of Optics,0.565369506470995
1708-5284,World Journal of Engineering,0.663036137568543
1726-2135,Journal of Environmental Informatics,1.69337432461853
1738-494X,Journal of Mechanical Science and Technology,0.946336793307874
1740-8865,International Journal of Intelligent Systems Technologies and Applications,0.267972023209412
1741-0401,International Journal of Productivity and Performance Management,1.31004380069823
1741-1106,International Journal of Web and Grid Services,2.64224179706578
1741-2560,Journal of Neural Engineering,1.65694650230053
1741-5977,Inverse Problems in Science and Engineering,1.03848758340857
1741-7007,BMC Biology,1.51107275535042
1741-8453,International Journal of Electronic Healthcare,0.4793509014613
1741-8763,International Journal of Business Process Integration and Management,0.475824253342799
1742-2132,Journal of Geophysics and Engineering,0.867997685406949
1742-4682,Theoretical Biology and Medical Modelling,1.00526880769893
1742-5360,International Journal of Entrepreneurial Venturing,0.693922862007592
1742-5468,Journal of Statistical Mechanics: Theory and Experiment,0.806145500743331
1742-5689,Journal of the Royal Society Interface,1.56164730897056
1742-6588,Journal of Physics: Conference Series,0.394915398743675
1742-7061,Acta Biomaterialia,1.83381296742528
1742-7185,International Journal of Computational Science and Engineering,0.459753403153733
1742-7355,International Journal of Economic Theory,0.891521476559122
1742-7371,International Journal of Pervasive Computing and Communications,0.943633825453904
1743-0003,Journal of NeuroEngineering and Rehabilitation,1.93925075818831
1743-8187,International Journal of Business Intelligence and Data Mining,0.308215344178456
1743-9213,Proceedings of the International Astronomical Union,0.0484973437172273
1744-2370,International Journal of Services and Operations Management,0.521432771828293
1744-2508,Stochastics,1.17096760123152
1744-2621,"International Journal of Metadata, Semantics and Ontologies",0.835941895075739
1744-5485,International Journal of Bioinformatics Research and Applications,0.305030126401343
1744-5760,"International Journal of Parallel, Emergent and Distributed Systems",0.67649887020657
1744-683X,Soft Matter,1.01657925694205
1745-2473,Nature Physics,4.68337244116965
1745-2759,Virtual and Physical Prototyping,1.99327946804232
1745-3925,Monthly Notices of the Royal Astronomical Society: Letters,0.9085491493729
1745-6150,Biology Direct,1.02742218919628
1745-9737,Journal of Mathematics and Music,0.958372910859818
1746-1596,Diagnostic Pathology,1.07783880661799
1746-4811,Plant Methods,1.93446697089091
1746-6172,"International Journal of Modelling, Identification and Control",0.282444651119896
1746-725X,International Journal of Mobile Learning and Organisation,1.3577906505829
1746-8094,Biomedical Signal Processing and Control,1.85523140277792
1747-7778,Journal of Simulation,1.21734294574489
1748-006X,"Proceedings of the Institution of Mechanical Engineers, Part O: Journal of Risk and Reliability",0.948501938075093
1748-0221,Journal of Instrumentation,0.711069741082228
1748-0671,International Journal of System of Systems Engineering,0.395440973951292
1748-0698,International Journal of Signal and Imaging Systems Engineering,0.411065049844331
1748-3107,Disability and Rehabilitation: Assistive Technology,1.21563340115372
1748-3182,Bioinspiration and Biomimetics,1.30133896987383
1748-5673,International Journal of Data Mining and Bioinformatics,0.175544885893404
1748-569X,International Journal of Internet Technology and Secured Transactions,0.489178426430215
1748-5983,Regulation and Governance,2.2959986214416
1748-670X,Computational and Mathematical Methods in Medicine,0.963169335812589
1748-7188,Algorithms for Molecular Biology,0.853193660739817
1748-9326,Environmental Research Letters,1.79473200856031
1748-9725,Journal of Location Based Services,1.10471666861585
1749-4885,Nature Photonics,7.67311784304679
1749-5032,Corpora,1.37704346387284
1751-1577,Journal of Informetrics,2.22820859012436
1751-3472,Journal of Mathematics and the Arts,0.446577349030538
1751-570X,Nonlinear Analysis: Hybrid Systems,1.64854981045462
1751-8113,Journal of Physics A: Mathematical and Theoretical,0.992162605991733
1751-858X,"IET Circuits, Devices and Systems",0.751290861889323
1751-8628,IET Communications,0.598867692173263
1751-8644,IET Control Theory and Applications,0.878911762662557
1751-8687,"IET Generation, Transmission and Distribution",1.09333450754466
1751-8709,IET Information Security,0.838567728110465
1751-8725,"IET Microwaves, Antennas and Propagation",0.890678217004468
1751-8806,IET Software,0.824502798916692
1751-8849,IET Systems Biology,0.496583152875408
1751-956X,IET Intelligent Transport Systems,1.06963728720319
1751-9632,IET Computer Vision,0.806793179769291
1751-9659,IET Image Processing,0.827738184670859
1751-9675,IET Signal Processing,0.759044764456786
1752-0509,BMC Systems Biology,1.01991724017536
1752-1416,IET Renewable Power Generation,1.17381291522848
1752-9131,International Journal of Computational Vision and Robotics,0.26905312268236
1753-0822,"International Journal of Services, Economics and Management",0.331145426267978
1753-3309,"International Journal of Oil, Gas and Coal Technology",0.359653291221162
1753-5123,Reviews in Aquaculture,3.26248240323358
1753-8432,International Journal of Procurement Management,0.736412111484634
1754-3916,International Journal of Communication Networks and Distributed Systems,0.569044032888285
1755-0203,Review of Symbolic Logic,1.84429306331448
1755-0386,International Journal of Advanced Intelligence Paradigms,0.473005027372679
1755-1307,IOP Conference Series: Earth and Environmental Science,0.40876875703418
1755-375X,Acta Ophthalmologica,1.66601371526344
1755-4535,IET Power Electronics,0.894327230644847
1755-5345,Journal of Choice Modelling,1.71617661748223
1755-5817,CIRP Journal of Manufacturing Science and Technology,1.59275065277123
1756-0381,BioData Mining,0.946791017727876
1756-0500,BMC Research Notes,0.949696691653444
1756-8757,Topics in Cognitive Science,1.75021276068951
1757-8981,IOP Conference Series: Materials Science and Engineering,0.344440733077951
1758-0366,International Journal of Bio-Inspired Computation,1.03305309412843
1758-0463,Database : the journal of biological databases and curation,0.998540947563537
1758-2946,Journal of Cheminformatics,2.238995313757
1758-9193,Alzheimer's Research and Therapy,1.64786266743903
1759-2879,Research Synthesis Methods,2.78840938285086
1783-7677,Journal on Multimodal User Interfaces,1.14458218299569
1793-0057,New Mathematics and Natural Computation,1.15532652897531
1793-0421,International Journal of Number Theory,1.03132987585048
1793-351X,International Journal of Semantic Computing,0.393938035314508
1793-5571,Asian-European Journal of Mathematics,0.941748888632644
1793-8309,"Discrete Mathematics, Algorithms and Applications",0.958180494176973
1793-9623,"International Journal of Modeling, Simulation, and Scientific Computing",0.567774391866128
1796-2021,Journal of Communications,0.357559571727191
1804-1930,Agris On-line Papers in Economics and Informatics,0.617713361220396
1813-3304,Siberian Electronic Mathematical Reports,0.742982831844678
1815-0659,"Symmetry, Integrability and Geometry: Methods and Applications (SIGMA)",0.822321662635978
1815-2406,Communications in Computational Physics,0.863693620640993
1820-0214,Computer Science and Information Systems,0.561587430218129
1821-3251,Telfor Journal,0.121211221993727
1841-9836,"International Journal of Computers, Communications and Control",0.711560445239093
1843-8121,Scientific Annals of Computer Science,0.40817969935804
1845-6421,Journal of Communications Software and Systems,0.515711295436677
1860-5974,Logical Methods in Computer Science,1.02372520303215
1860-7179,ChemMedChem,0.885511472085038
1861-2032,Journal on Data Semantics,1.28081460004905
1861-2776,Intelligent Service Robotics,1.34164764424413
1861-6410,International journal of computer assisted radiology and surgery,1.39733807443207
1861-8200,Journal of Real-Time Image Processing,1.00806603672715
1862-2976,Journal of Mathematical Cryptology,0.677267168989014
1862-4472,Optimization Letters,1.05627374486971
1862-5347,Advances in Data Analysis and Classification,1.64006620925976
1863-1703,"Signal, Image and Video Processing",0.785369775539604
1863-2386,Service Oriented Computing and Applications,1.22530719540396
1863-2483,Journal of Robotic Surgery,1.37030891315976
1863-2653,Brain Structure and Function,1.03399572422928
1863-8171,AStA Advances in Statistical Analysis,1.10859132512938
1864-5909,Evolutionary Intelligence,1.15374802040987
1865-0473,Earth Science Informatics,0.893883449879064
1865-9284,Memetic Computing,1.52221358110913
1866-749X,Public Transport,1.50690315065699
1866-9298,Applied Geomatics,1.01586743284669
1866-9956,Cognitive Computation,1.51549510482892
1867-0717,European Transport Research Review,1.74390314887144
1867-1144,"Groups, Complexity, Cryptology",1.1101711233051
1867-2949,Mathematical Programming Computation,5.37404937904806
1867-4828,Journal of Internet Services and Applications,2.01477880985895
1868-1743,Molecular Informatics,1.005047441968
1868-2502,CEAS Space Journal,1.31888165872341
1868-3967,Energy Systems,0.910949623100175
1868-5137,Journal of Ambient Intelligence and Humanized Computing,1.68991053376252
1868-6478,Evolving Systems,1.04396352695657
1868-7865,Journal of the Knowledge Economy,0.947702949058073
1868-8071,International Journal of Machine Learning and Cybernetics,1.31984186869268
1869-2672,GEM - International Journal on Geomathematics,1.03216134968374
1869-408X,Cardiovascular Engineering and Technology,1.07530880535133
1869-4187,SERIEs,0.845266558334443
1869-5450,Social Network Analysis and Mining,1.24829231170101
1871-4021,Diabetes and Metabolic Syndrome: Clinical Research and Reviews,1.89588155858262
1871-4080,Cognitive Neurodynamics,1.50832324448144
1872-4981,Intelligent Decision Technologies,0.465702675902052
1874-3919,Journal of Proteomics,0.897801057204934
1874-4907,Physical Communication,0.817174175802852
1874-5482,International Journal of Critical Infrastructure Protection,1.78367456174486
1874-7655,Statistical Journal of the IAOS,0.649759199468243
1874-8961,Mathematical Geosciences,1.44665236315881
1875-4791,International Journal of Social Robotics,2.35471784887775
1875-9521,Entertainment Computing,1.26579419550425
1876-0341,Journal of Infection and Public Health,2.01769175245264
1876-6102,Energy Procedia,0.959524610019829
1877-0533,Set-Valued and Variational Analysis,1.37107901282634
1877-0568,Orthopaedics and Traumatology: Surgery and Research,1.65641891483469
1877-7058,Procedia Engineering,1.3593732085862
1877-7503,Journal of Computational Science,1.72960544524179
1878-5077,EPMA Journal,1.61738679462375
1878-7789,Nano Communication Networks,1.15335978827316
1899-2358,"Acta Physica Polonica B, Proceedings Supplement",0.193334366928798
1930-5346,Advances in Mathematics of Communications,0.985116392625028
1930-8337,Inverse Problems and Imaging,0.873811164505343
1931-3195,Journal of Applied Remote Sensing,0.576904893465683
1931-4973,IEEJ Transactions on Electrical and Electronic Engineering,0.561785084254337
1931-7557,Brain Imaging and Behavior,1.05739555576823
1931-7573,Nanoscale Research Letters,1.24043598278068
1932-1864,Statistical Analysis and Data Mining,0.776302152320767
1932-2054,Global Business and Organizational Excellence,0.578869658010108
1932-2968,Journal of diabetes science and technology,1.06442457107048
1932-4529,IEEE Industrial Electronics Magazine,2.69299755105602
1932-4537,IEEE Transactions on Network and Service Management,1.69751223961374
1932-4545,IEEE Transactions on Biomedical Circuits and Systems,1.93972059203105
1932-4553,IEEE Journal on Selected Topics in Signal Processing,2.97652873455811
1932-6157,Annals of Applied Statistics,1.32340610000252
1932-6181,"Journal of Medical Devices, Transactions of the ASME",0.458203592072783
1932-6203,PLoS ONE,1.36815715967484
1932-8184,IEEE Systems Journal,1.4424838893157
1932-8346,Foundations and Trends in Signal Processing,2.75252376813312
1933-1681,Journal of Information Technology and Politics,1.521364378508
1935-0090,Applied Mathematics and Information Sciences,0.528026758394169
1935-3812,Swarm Intelligence,1.25652594863166
1935-7516,Statistics Surveys,3.54298986742656
1935-8237,Foundations and Trends in Machine Learning,21.0849773113179
1936-0975,Bayesian Analysis,2.24488995847063
1936-1610,Journal of Applied Security Research,0.78915931149572
1936-1955,Journal of Data and Information Quality,1.69010324967474
1936-2447,Cryptography and Communications,1.06183679032423
1936-4954,SIAM Journal on Imaging Sciences,1.28711263655722
1936-6442,Peer-to-Peer Networking and Applications,1.04532745993671
1936-7228,ACM Transactions on Accessible Computing,0.864137099363587
1936-7406,ACM Transactions on Reconfigurable Technology and Systems,1.44163951768241
1937-3333,IEEE Reviews in Biomedical Engineering,3.59523059702505
1938-6389,Journal of Library Metadata,0.742253174484809
1938-7849,Journal of Transport and Land Use,1.26920514132209
1938-7857,Journal of Information Technology Research,0.673537051541958
1938-7989,Statistics and its Interface,0.64573953021822
1939-0114,Security and Communication Networks,1.07458001751774
1939-1374,IEEE Transactions on Services Computing,3.48457927453059
1939-1382,IEEE Transactions on Learning Technologies,2.04393696929688
1939-1390,IEEE Intelligent Transportation Systems Magazine,1.84550209028089
1939-1404,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,1.51182408516971
1939-1412,IEEE Transactions on Haptics,1.43483920205309
1939-3555,Information Security Journal,0.986269516753257
1939-5108,Wiley Interdisciplinary Reviews: Computational Statistics,1.79137695943083
1939-8018,Journal of Signal Processing Systems,0.599919231234642
1940-1493,Journal of Building Performance Simulation,1.05999104847533
1941-1383,Annual Review of Economics,4.27764192525044
1941-4889,Journal of Geometric Mechanics,0.815878719036687
1941-6210,International Journal of Digital Crime and Forensics,0.411407759658206
1941-6237,International Journal of Ambient Computing and Intelligence,1.16530419167316
1941-6296,International Journal of Decision Support System Technology,0.469700585392591
1941-7012,Journal of Renewable and Sustainable Energy,0.714480284037244
1942-2466,Journal of Advances in Modeling Earth Systems,1.80957945448294
1942-3454,ACM Transactions on Computation Theory,0.747573470905917
1942-390X,International Journal of Mobile Human Computer Interaction,0.437412086326919
1942-3926,International Journal of Open Source Software and Processes,0.391080490792637
1942-4302,Journal of Mechanisms and Robotics,1.36356654511083
1942-4787,Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery,5.66169462167676
1942-7867,Transportation Letters,1.29184131828331
1943-0620,Journal of Optical Communications and Networking,1.80097007601629
1943-0655,IEEE Photonics Journal,0.837593869293463
1943-0663,IEEE Embedded Systems Letters,0.79480670109975
1943-9342,Journal of Development Effectiveness,0.718920872306634
1944-7442,Environmental Progress and Sustainable Energy,0.721709424846809
1945-497X,SIAM Journal on Financial Mathematics,1.27358739937588
1947-5454,Annual Review of Condensed Matter Physics,5.8745774146238
1947-5683,Annals of GIS,1.64979064279544
1947-8283,International Journal of Applied Metaheuristic Computing,0.520400587089611
1947-9263,International Journal of Swarm Intelligence Research,0.579048654388798
1949-2553,Oncotarget,1.01863775578289
1949-3029,IEEE Transactions on Sustainable Energy,2.54268016592951
1949-3045,IEEE Transactions on Affective Computing,3.76758026854997
1949-3053,IEEE Transactions on Smart Grid,3.08236236862915
1949-307X,IEEE Magnetics Letters,0.59777390142195
1951-6355,European Physical Journal: Special Topics,0.863065573310459
1955-2513,International Journal on Interactive Design and Manufacturing,1.00379177502299
1959-0318,IRBM,1.0765720020541
1960-6206,International Journal of Material Forming,1.31172713723111
1972-6724,Bolletino dell Unione Matematica Italiana,0.900126693711202
1975-0102,Journal of Electrical Engineering and Technology,0.550716024895845
1976-7277,KSII Transactions on Internet and Information Systems,0.408358540378677
1976-913X,Journal of Information Processing Systems,0.653039829566584
1988-5202,Journal of Human Sport and Exercise,0.637714939982112
1990-3413,Astrophysical Bulletin,0.50941378558212
1990-4789,Journal of Applied and Industrial Mathematics,0.852858669902304
1994-2060,Engineering Applications of Computational Fluid Mechanics,2.42654680157495
1994-9197,"Vestnik Udmurtskogo Universiteta: Matematika, Mekhanika, Komp'yuternye Nauki",0.627038617982992
1995-0802,Lobachevskii Journal of Mathematics,0.973708562921879
1996-1073,Energies,1.10443098461838
1996-1944,Materials,1.13720303765347
1998-4464,"International Journal of Circuits, Systems and Signal Processing",0.567244357917106
1999-4893,Algorithms,0.910940542709203
2005-4238,International Journal of Advanced Science and Technology,0.249871083414223
2005-4297,International Journal of Control and Automation,0.393649282592383
2010-3263,Random Matrices: Theory and Application,0.628547682465298
2029-4913,Technological and Economic Development of Economy,1.38611600488588
2040-3607,International Journal of Mathematical Modelling and Numerical Optimisation,0.807568602165971
2040-7939,International Journal for Numerical Methods in Biomedical Engineering,1.15821483086163
2040-8978,Journal of Optics (United Kingdom),0.895316034263929
2041-1723,Nature Communications,3.34116916003264
2041-210X,Methods in Ecology and Evolution,3.01475034731878
2041-6520,Chemical Science,1.65989579268943
2041-8205,Astrophysical Journal Letters,1.41827522080041
2042-8898,Interface Focus,1.11738389734248
2043-6386,IET Wireless Sensor Systems,1.00360027625122
2045-1059,International Journal of Mechatronics and Automation,0.545904943211117
2045-2322,Scientific Reports,1.38932037439669
2045-7804,International Journal of Human Factors and Ergonomics,0.404735647867238
2046-0430,International Journal of Transportation Science and Technology,2.01536361581779
2047-4938,IET Biometrics,1.34639449560748
2047-4954,IET Networks,1.03896574359878
2048-8459,International Journal of Space Science and Engineering,0.399896702333421
2049-6427,International Journal of Intelligent Unmanned Systems,0.633849144256283
2049-8470,Political Science Research and Methods,2.66711595264463
2050-084X,eLife,1.92715981649705
2050-1242,Network Science,1.16164964173855
2050-3806,Aslib Journal of Information Management,1.04776245536452
2051-1310,Journal of Complex Networks,0.925070235079766
2055-7671,Digital Scholarship in the Humanities,1.29647397946501
2055-7795,Journal of Network Theory in Finance,0.776843371902316
2056-4961,Information and Computer Security,0.945078937018065
2057-2085,Journal of Cybersecurity,2.27513338267091
2070-0466,"P-Adic Numbers, Ultrametric Analysis, and Applications",0.749163090985755
2071-0216,"Bulletin of the South Ural State University, Series: Mathematical Modelling, Programming and Computer Software",0.809036188118844
2071-0410,Prikladnaya Diskretnaya Matematika,0.626174981361919
2071-1050,Sustainability,1.31025385240239
2072-4292,Remote Sensing,1.54564157979865
2072-6694,Cancers,1.26494233716957
2073-4336,Games,0.798061100815508
2073-4441,Water (Switzerland),1.12782884366003
2073-4859,R Journal,2.99503515620106
2073-8994,Symmetry,1.12143789156764
2074-904X,International Journal of Intelligent Systems and Applications,1.14565938473338
2074-9090,International Journal of Computer Network and Information Security,1.38772847458822
2075-2180,"Electronic Proceedings in Theoretical Computer Science, EPTCS",0.648383265654182
2076-393X,Vaccines,1.16707546856576
2078-2489,Information (Switzerland),1.13287267515132
2081-8858,Operations Research and Decisions,0.122998790351201
2090-0147,Journal of Electrical and Computer Engineering,0.79216123909522
2090-3359,Advances in Decision Sciences,0.388281156770976
2090-4479,Ain Shams Engineering Journal,2.04147723106902
2090-7141,Journal of Computer Networks and Communications,1.18278907606769
2090-9551,Information Sciences Letters,0.927482558803734
2093-274X,International Journal of Aeronautical and Space Sciences,0.863709276767156
2095-0462,Frontiers of Physics,0.963604972942066
2095-2228,Frontiers of Computer Science,1.18152582413285
2095-4689,Quantitative Biology,0.783313319291086
2095-5138,National Science Review,2.93527341292818
2095-6983,Control Theory and Technology,0.622590787850183
2095-8099,Engineering,3.16751070835239
2095-9184,Frontiers of Information Technology and Electronic Engineering,1.22207069246633
2095-9273,Science Bulletin,2.02741491471529
2096-0042,CSEE Journal of Power and Energy Systems,0.702893717851311
2096-0433,Computational Visual Media,1.59549246352976
2096-1081,Journal of Communications and Information Networks,0.650136141786009
2096-1790,Forensic Sciences Research,1.7674843204827
2096-4250,Automotive Innovation,0.834557032525464
2150-704X,Remote Sensing Letters,0.827039090784828
2150-8097,Proceedings of the VLDB Endowment,2.46358231917172
2152-5080,International Journal for Uncertainty Quantification,0.726733645434235
2153-0785,Dynamic Games and Applications,1.72954651125425
2153-2648,International Journal of Prognostics and Health Management,0.633451057991858
2155-3289,"Numerical Algebra, Control and Optimization",0.933800379633963
2155-6849,International Journal of Game-Based Learning,1.08887696769247
2156-3357,IEEE Journal on Emerging and Selected Topics in Circuits and Systems,1.81011107213846
2156-3381,IEEE Journal of Photovoltaics,1.23436110651588
2156-3950,"IEEE Transactions on Components, Packaging and Manufacturing Technology",1.03182837456444
2156-7085,Biomedical Optics Express,1.45144775491969
2156-8472,Mathematical Control and Related Fields,1.14635079867602
2157-6904,ACM Transactions on Intelligent Systems and Technology,2.76612752261944
2158-107X,International Journal of Advanced Computer Science and Applications,0.527985408264082
2158-2440,SAGE Open,1.03561679424452
2158-3188,Translational Psychiatry,1.75952831510856
2158-3226,AIP Advances,0.627890048300175
2158-5571,Algorithmic Finance,0.123107351048528
2158-656X,ACM Transactions on Management Information Systems,1.55981224247623
2160-3308,Physical Review X,3.33668647786389
2160-6455,ACM Transactions on Interactive Intelligent Systems,1.28765879537588
2162-2248,IEEE Consumer Electronics Magazine,1.55530781755862
2162-2337,IEEE Wireless Communications Letters,1.61571694099644
2162-237X,IEEE Transactions on Neural Networks and Learning Systems,3.30613336618914
2164-6457,Journal of Applied Nonlinear Dynamics,0.444420414937269
2164-8034,Information and Culture,0.460340890926986
2165-0349,International Journal of Design Creativity and Innovation,1.17622315912572
2166-2746,Journal of Vacuum Science and Technology B:Nanotechnology and Microelectronics,0.636175775246639
2167-6461,Big Data,1.64719844640899
2167-8359,PeerJ,1.0736389306964
2167-8375,ACM Transactions on Economics and Computation,1.40791348186351
2168-0566,Transportmetrica B,1.25225709547481
2168-1163,Computer Methods in Biomechanics and Biomedical Engineering: Imaging and Visualization,0.898757334135297
2168-2194,IEEE Journal of Biomedical and Health Informatics,2.27352127876561
2168-2216,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",2.99718711713783
2168-2267,IEEE Transactions on Cybernetics,3.67259939027775
2168-2291,IEEE Transactions on Human-Machine Systems,1.63639803767564
2168-2356,IEEE Design and Test,0.961927272729209
2168-2372,IEEE Journal of Translational Engineering in Health and Medicine,1.25222264434756
2168-6750,IEEE Transactions on Emerging Topics in Computing,1.61066051874783
2168-6831,IEEE Geoscience and Remote Sensing Magazine,4.44588397859505
2168-7161,IEEE Transactions on Cloud Computing,1.88851861887227
2169-3536,IEEE Access,1.32595352505941
2169-5172,Soft Robotics,2.79457760824803
2169-897X,Journal of Geophysical Research D: Atmospheres,1.38713500053683
2186-2982,International Journal of GEOMATE,0.720652194420337
2190-5444,European Physical Journal Plus,1.09831505214487
2190-5452,Journal of Civil Structural Health Monitoring,1.42986331596874
2190-5983,Journal of Mathematics in Industry,0.795228516357837
2190-7188,Health and Technology,0.785340715925744
2190-8508,Journal of Cryptographic Engineering,1.80710206269657
2190-8567,Journal of Mathematical Neuroscience,1.31762621145093
2192-4376,EURO Journal on Transportation and Logistics,1.46898757861413
2192-4406,EURO Journal on Computational Optimization,1.11088029441581
2192-6352,Progress in Artificial Intelligence,1.61122881102037
2192-6611,International Journal of Multimedia Information Retrieval,2.21755214023976
2193-1402,Statistics and Risk Modeling,0.636194738534883
